merge_id,num_chunks,total_resolution_pattern
1304,7,BASETHEIRS|BASETHEIRS|BASETHEIRS|BASETHEIRS|BASETHEIRS|BASETHEIRS|BASETHEIRS
1310,1,THEIRS
1311,1,OURS
1312,1,NON
1313,3,OURS|OURSTHEIRS|OURS
1318,1,NON
1323,1,OURS
1333,4,THEIRS|OURS|THEIRS|THEIRS
1343,11,OURS|OURS|OURS|THEIRS|OURSTHEIRS|THEIRS|OURSTHEIRS|THEIRS|THEIRS|THEIRS|THEIRS
1348,2,NON|NON
1358,1,OURS
1361,2,THEIRS|THEIRS
1362,1,NON
1372,3,THEIRS|THEIRS|OURS
1375,1,THEIRS
1381,1,BASE
1382,13,OURS|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|NON|OURS
1394,12,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
1412,2,OURS|OURS
1431,12,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
1432,11,NON|OURS|OURS|OURS|OURS|OURS|NON|NON|NON|NON|NON
1441,1,NON
1449,1,OURS
1452,4,THEIRS|NON|THEIRS|NON
1461,2,OURSTHEIRS|NON
1480,3,THEIRS|OURS|OURS
1489,1,OURS
1502,1,OURSTHEIRS
1503,13,OURSTHEIRS|OURSTHEIRS|OURSTHEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|BASE|THEIRS
1516,1,THEIRS
1547,2,NON|NON
1556,1,NON
1559,2,OURS|OURS
1568,2,NON|THEIRS
1576,1,OURS
1580,2,NON|OURSTHEIRS
1584,1,OURS
1593,1,OURS
1601,1,OURS
1604,2,THEIRS|THEIRS
1623,1,NON
1628,10,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|OURS|OURS
1629,3,NON|OURS|OURS
1631,1,THEIRS
1635,4,OURS|OURS|BASE|NON
1649,1,OURS
1656,1,THEIRS
1659,1,NON
1662,2,NON|THEIRS
1688,2,OURS|OURS
1700,3,NON|NON|NON
1703,15,OURS|OURS|OURS|THEIRS|NON|NON|NON|NON|NON|NON|OURS|OURS|OURS|NON|NON
1706,2,OURS|THEIRS
1711,51,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|THEIRS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
1739,7,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
1746,1,OURS
1762,1,OURS
1784,5,OURS|THEIRS|NON|NON|NON
1803,2,NON|NON
1804,1,NON
1807,1,THEIRS
1808,2,OURS|OURS
1815,1,OURS
1829,2,NON|NON
1837,1,OURS
1847,1,THEIRS
1890,2,OURS|NON
1919,1,THEIRS
1947,1,OURS
1975,1,THEIRS
1997,1,NON
1998,3,NON|OURS|OURS
1999,13,OURS|THEIRS|THEIRS|OURSTHEIRS|OURS|OURS|THEIRS|THEIRS|NON|THEIRS|THEIRS|THEIRS|THEIRS
2012,1,OURSTHEIRS
2031,1,OURSTHEIRS
2050,3,OURS|OURS|OURS
2056,3,THEIRS|OURSTHEIRS|OURSTHEIRS
2060,7,OURS|OURS|OURS|OURS|OURS|OURS|OURS
2073,1,OURS
2096,5,OURSTHEIRS|OURSTHEIRS|NON|THEIRS|THEIRS
2147,2,OURS|NON
2155,1,NON
2160,4,OURS|OURS|OURS|OURS
2171,1,NON
2183,7,NON|NON|NON|NON|NON|NON|THEIRS
2185,1,OURS
2187,1,NON
2209,2,OURS|OURS
2223,1,OURS
2238,2,BASE|BASE
2244,1,THEIRS
2260,4,OURS|NON|OURS|OURS
2281,2,OURS|OURS
2300,5,OURS|OURS|BASE|NON|THEIRS
2311,1,OURS
2332,9,OURS|OURS|OURSBASE|OURS|OURS|OURS|OURS|OURS|OURS
2342,3,OURS|NON|OURS
2349,1,NON
2350,2,THEIRS|NON
2354,3,OURS|OURS|NON
2368,1,NON
2377,1,OURS
2381,6,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
2382,2,OURS|NON
2386,10,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
2394,12,OURS|NON|OURS|OURS|OURS|OURS|THEIRS|THEIRS|THEIRS|OURS|OURS|OURS
2414,1,THEIRS
2415,3,OURS|OURS|OURS
2416,1,NON
2421,2,NON|NON
2426,1,OURS
2427,1,NON
2428,1,OURS
2446,1,OURS
2458,1,OURS
2482,4,NON|NON|NON|NON
2496,1,NON
2506,1,NON
2554,1,OURS
2560,1,OURS
2570,2,OURS|OURS
2573,1,NON
2576,1,NON
2582,2,OURS|OURS
2584,1,THEIRS
2624,4,OURS|THEIRS|OURS|NON
2630,1,OURSTHEIRS
2652,1,OURS
2655,1,OURS
2658,6,OURS|OURS|OURS|OURS|THEIRS|NON
2680,1,THEIRS
2718,1,OURS
2732,2,OURS|OURS
2741,1,OURSTHEIRS
2747,2,OURSTHEIRS|NON
2760,1,NON
2790,1,THEIRS
2813,9,THEIRS|THEIRS|NON|NON|NON|NON|BASE|BASE|BASE
2814,16,OURS|OURS|NON|THEIRS|THEIRS|OURSTHEIRS|NON|THEIRS|OURSTHEIRS|NON|NON|NON|NON|NON|NON|NON
2824,6,NON|NON|NON|OURS|THEIRS|OURS
2846,1,THEIRS
2857,1,THEIRS
2859,3,OURS|OURS|OURS
2866,1,BASETHEIRS
2876,1,NON
2883,34,NON|OURS|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|NON|OURS|OURS|OURS|OURS|NON|NON|NON|NON|NON|NON|NON|NON|NON|OURS|NON|NON|NON|NON|NON|OURS
2915,1,OURSTHEIRS
2924,1,OURSTHEIRS
2942,1,OURSTHEIRS
2944,1,THEIRS
2949,2,NON|NON
2950,1,THEIRS
2953,3,THEIRS|THEIRS|BASE
2963,7,OURS|OURS|OURS|OURS|OURS|OURS|OURS
2965,57,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
2968,102,OURS|OURS|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|NON|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|THEIRS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|THEIRS|OURS|NON|THEIRS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
2996,2,OURS|OURSTHEIRS
3024,4,THEIRS|THEIRS|THEIRS|NON
3025,1,OURSTHEIRS
3048,1,THEIRS
3067,1,OURS
3070,1,OURSTHEIRS
3081,1,THEIRS
3110,4,OURS|OURS|THEIRS|THEIRS
3134,1,NON
3135,2,OURS|NON
3141,1,NON
3147,1,OURS
3161,2,THEIRS|NON
3165,1,OURS
3180,1,OURSTHEIRS
3204,1,OURSTHEIRS
3211,32,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|NON|BASE|OURS|NON|THEIRS|OURS|THEIRS|THEIRS|THEIRS|THEIRS|OURSTHEIRS|OURSTHEIRS|THEIRS|NON|THEIRS|NON|BASE|THEIRS|OURS|THEIRS|THEIRS|NON|NON|THEIRS|THEIRS|THEIRS
3227,1,OURS
3231,5,NON|NON|OURS|NON|OURS
3253,13,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
3261,1,NON
3264,1,THEIRS
3271,1,OURSTHEIRS
3272,2,OURS|OURS
3275,1,OURS
3284,1,OURS
3287,1,OURSTHEIRS
3288,1,OURSTHEIRS
3290,1,OURSTHEIRS
3292,1,OURSTHEIRS
3296,1,BASE
3300,8,OURS|OURS|OURS|OURS|NON|NON|OURS|OURS
3310,1,NON
3311,1,NON
3332,11,NON|OURS|OURS|NON|THEIRS|OURS|NON|OURS|OURS|THEIRS|OURS
3339,2,OURS|OURS
3358,1,OURS
3360,1,OURS
3369,4,OURSBASE|THEIRS|THEIRS|THEIRS
3372,1,THEIRS
3386,1,OURS
3388,1,OURS
3395,3,OURS|NON|OURS
3417,1,THEIRS
3418,1,NON
3436,1,OURS
3437,5,OURS|NON|OURS|NON|OURS
3450,7,NON|NON|OURS|NON|OURS|NON|OURS
3457,1,NON
3470,1,NON
3474,3,NON|NON|THEIRS
3475,47,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|NON|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
3477,1,OURS
3499,1,THEIRS
3510,1,OURSTHEIRS
3542,2,NON|OURS
3558,5,THEIRS|THEIRS|THEIRS|THEIRS|OURS
3572,2,NON|THEIRS
3582,1,THEIRS
3599,3,OURSTHEIRS|OURSTHEIRS|NON
3631,1,OURSTHEIRS
3648,1,THEIRS
3654,1,OURS
3656,6,OURS|THEIRS|THEIRS|NON|NON|OURS
3662,1,THEIRS
3666,1,NON
3667,1,OURS
3673,1,THEIRS
3679,3,OURS|OURS|NON
3683,1,THEIRS
3693,2,NON|THEIRS
3700,5,THEIRS|NON|THEIRS|NON|THEIRS
3703,2,THEIRS|THEIRS
3708,1,THEIRS
3716,1,NON
3725,1,OURS
3729,1,NON
3738,3,OURS|THEIRS|NON
3748,1,THEIRS
3756,2,THEIRS|OURS
3761,9,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
3764,3,NON|NON|OURS
3767,2,OURS|OURS
3783,2,OURS|NON
3785,3,THEIRS|THEIRS|THEIRS
3789,1,OURS
3793,6,NON|OURS|OURS|OURS|OURS|OURS
3799,1,OURS
3801,1,THEIRS
3809,3,THEIRS|NON|THEIRS
3811,2,NON|NON
3816,23,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
3825,2,THEIRS|THEIRS
3832,1,THEIRS
3836,1,OURSTHEIRS
3848,4,NON|BASE|OURS|OURS
3858,5,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
3859,3,THEIRS|THEIRS|THEIRS
3870,21,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
3880,2,OURS|OURS
3887,2,NON|OURS
3889,2,NON|OURS
3895,1,NON
3897,4,NON|NON|NON|OURS
3900,1,NON
3901,1,NON
3916,2,OURS|THEIRS
3923,1,OURS
3929,11,OURS|OURS|NON|OURSTHEIRS|OURS|OURS|OURS|OURS|OURS|NON|OURS
3941,1,OURSTHEIRS
3944,1,BASE
3969,1,NON
3973,3,BASE|OURS|OURS
3979,2,OURS|OURS
3983,3,THEIRS|THEIRS|THEIRS
3988,4,THEIRS|THEIRS|THEIRS|THEIRS
3997,2,OURS|THEIRS
4001,17,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
4005,15,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
4037,3,THEIRS|BASE|THEIRS
4039,1,OURS
4070,2,OURSTHEIRS|OURS
4079,1,OURS
4086,3,OURS|OURS|OURS
4096,102,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
4128,2,OURS|NON
4129,1,OURS
4138,2,NON|NON
4140,1,NON
4143,2,OURS|THEIRS
4159,1,OURS
4173,1,THEIRS
4178,10,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|NON|OURS|OURS|OURS|OURS
4182,16,OURS|NON|OURS|OURS|OURS|THEIRS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
4184,1,THEIRS
4200,2,THEIRS|THEIRS
4208,2,THEIRS|THEIRS
4215,3,THEIRS|THEIRS|THEIRS
4220,22,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
4228,1,OURSBASE
4241,1,OURS
4254,1,OURS
4267,2,OURS|NON
4273,1,OURS
4275,2,OURS|OURS
4293,1,OURS
4295,19,NON|NON|NON|NON|NON|NON|NON|BASE|BASE|NON|BASE|BASE|NON|NON|NON|NON|NON|NON|NON
4306,1,NON
4335,1,THEIRS
4347,1,THEIRS
4365,2,THEIRS|OURSTHEIRS
4376,14,NON|NON|THEIRS|THEIRS|THEIRS|THEIRS|NON|THEIRS|NON|OURS|OURS|THEIRS|OURS|OURS
4403,3,THEIRS|THEIRS|THEIRS
4405,1,THEIRS
4408,1,THEIRS
4438,3,OURS|OURS|OURS
4441,3,OURS|THEIRS|THEIRS
4444,2,OURS|THEIRS
4453,1,NON
4461,1,NON
4482,1,NON
4486,1,OURS
4489,1,OURS
4495,36,OURS|OURS|THEIRS|OURS|OURS|NON|NON|OURS|OURS|OURS|NON|OURS|THEIRS|NON|NON|THEIRS|THEIRS|NON|THEIRS|THEIRS|THEIRS|OURS|NON|NON|NON|THEIRS|OURS|NON|NON|NON|THEIRS|NON|BASE|OURS|NON|NON
4541,1,NON
4590,1,THEIRS
4612,2,NON|OURSTHEIRS
4619,1,OURSTHEIRS
4626,1,OURS
4631,2,NON|THEIRS
4636,1,OURS
4650,1,THEIRS
4659,1,OURS
4665,1,OURSTHEIRS
4670,3,OURS|NON|NON
4672,1,NON
4673,4,OURS|OURS|OURS|OURS
4677,1,OURSTHEIRS
4678,1,OURSTHEIRS
4699,1,NON
4704,2,THEIRS|THEIRS
4725,1,OURS
4734,4,THEIRS|OURS|OURS|OURS
4743,1,OURS
4745,1,THEIRS
4747,3,THEIRS|NON|OURS
4749,1,OURSTHEIRS
4753,2,OURS|OURS
4760,2,OURS|OURS
4781,1,THEIRS
4806,1,NON
4810,2,NON|BASE
4818,5,OURS|NON|NON|OURS|NON
4819,1,OURSTHEIRS
4826,1,OURS
4827,4,THEIRS|NON|NON|THEIRS
4837,130,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
4844,1,THEIRS
4850,1,THEIRS
4851,2,NON|NON
4853,100,THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS|THEIRS
4857,1,OURS
4865,1,THEIRS
4878,1,OURS
4889,1,NON
4896,1,OURSBASE
4906,2,OURS|NON
4907,1,OURS
4915,7,OURS|OURS|OURS|NON|NON|THEIRS|NON
4919,6,OURS|OURS|OURS|OURS|OURS|OURS
4936,1,OURS
4940,1,THEIRS
4953,1,THEIRS
4956,1,NON
4961,1,NON
4964,1,NON
4982,1,OURSTHEIRS
5002,1,NON
5029,1,NON
5056,1,OURS
5064,3,BASE|THEIRS|THEIRS
5065,5,OURS|OURS|OURS|OURS|OURS
5066,1,NON
5074,2,OURS|NON
5114,2,OURS|OURS
5121,1,THEIRS
5130,1,OURS
5135,2,NON|NON
5153,2,OURS|OURS
5158,23,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
5165,1,NON
5171,1,THEIRS
5179,1,THEIRS
5183,1,OURS
5203,1,OURSTHEIRS
5207,1,OURS
5219,2,OURS|OURS
5235,3,NON|NON|THEIRS
5240,5,OURSTHEIRS|THEIRS|THEIRS|OURSTHEIRS|OURS
5249,1,OURS
5257,1,THEIRS
5265,6,OURS|OURS|OURS|OURS|OURS|OURS
5280,56,OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS|OURS
5284,1,OURS
5339,2,NON|NON
5345,1,THEIRS
5348,1,NON
